"Estado_civil","Modo_aplicacion","Orden_aplicacion","Curso","Asistencia_nocturna","Cualificacion_previa","Nacionalidad","Cualificacion_madre","Cualificacion_padre","Ocupacion_madre","Ocupacion_padre","Desplazado","Necesidades_educativas_especiales","Deudor","Cuotas_al_dia","Genero","Becado","Edad_al_ingreso","Internacional","Creditos_1er_sem","Inscrito_1er_sem","Evaluaciones_1er_sem","Aprobado_1er_sem","Nota_1er_sem","Sin_evaluacion_1er_sem","Creditos_2do_sem","Inscrito_2do_sem","Evaluaciones_2do_sem","Aprobado_2do_sem","Nota_2do_sem","Sin_evaluacion_2do_sem","Tasa_desempleo","Tasa_inflacion","PIB","Resultado"
"Soltero","3ra fase - contingente general",6,"Enfermería","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","No","Femenimo","No",19,"No",0,7,14,0,0,0,0,8,0,0,0,0,11.1,0.6,2.02,"Desertor"
"Soltero","Titulares de otros cursos superiores",1,"Enfermería","Sí","Educación superior - grado","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores Calificados en Industria, Construcción y Artesanos","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Femenimo","No",27,"No",0,8,8,8,12.8875,0,0,8,8,8,12.8875,0,9.4,-0.8,-3.12,"Graduado"
"Casado","Titulares de otros cursos superiores",1,"Equinocultura","Sí","Educación superior - grado","Portugués","Educación Superior - Doctorado","Educación Superior - Máster","Especialistas en Actividades Intelectuales y Científicas","Estudiante","No","No","Sí","No","Femenimo","No",29,"No",7,9,16,7,11.5555555555556,4,5,7,12,5,13.2,2,7.6,2.6,0.32,"Desertor"
"Soltero","2da fase - contingente general",5,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Otro - 11º Año","Trabajadores Calificados en Industria, Construcción y Artesanos","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Femenimo","No",22,"No",0,6,7,6,13.5714285714286,0,0,6,7,6,15.2857142857143,0,13.9,-0.3,0.79,"Graduado"
"Soltero","1ra fase - contingente especial (Islas Azores)",3,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Estudiante","Otra Situación","No","No","Sí","Sí","Femenimo","Sí",18,"No",0,5,5,5,14.4,0,0,5,5,5,14,0,7.6,2.6,0.32,"Desertor"
"Soltero","2da fase - contingente general",1,"Gestión","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","Profesiones de las Fuerzas Armadas","Sí","No","No","Sí","Femenimo","No",20,"No",0,5,8,5,12.3333333333333,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,"Graduado"
"Soltero","1ra fase - contingente general",1,"Diseño de Animación y Multimedia","Sí","Educación secundaria","Portugués","Educación Superior - Grado","Educación Secundaria - 12º Año o Equiv.","Personal Administrativo","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","No","Femenimo","No",19,"No",0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,"Graduado"
"Soltero","2da fase - contingente general",3,"Turismo","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Personal Administrativo","Personal Administrativo","No","No","No","No","Femenimo","No",18,"No",0,5,5,5,10.4,0,0,6,13,0,0,0,10.8,1.4,1.74,"Desertor"
"Soltero","Titulares de diploma de especialización tecnológica",1,"Enfermería Veterinaria","Sí","Curso de especialización tecnológica","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Personal Administrativo","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","Sí","Sí","Femenimo","No",22,"No",2,6,9,6,12,0,1,6,12,3,12,0,13.9,-0.3,0.79,"Desertor"
"Soltero","Mayores de 23 años",1,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","Sí","No","No","Sí","Femenimo","No",26,"No",0,6,17,6,12.6666666666667,0,0,6,21,4,12.25,0,15.5,2.8,-4.06,"Graduado"
"Soltero","1ra fase - contingente general",1,"Gestión","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","Sí","Sí","Femenimo","No",19,"No",0,5,13,1,10,0,0,5,8,2,10,0,12.4,0.5,1.79,"Matriculado"
"Soltero","1ra fase - contingente general",1,"Servicio Social","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","Sí","No","No","Sí","Femenimo","No",20,"No",0,6,6,6,11.5,0,0,6,7,6,13.2857142857143,0,11.1,0.6,2.02,"Graduado"
"Soltero","2da fase - contingente general",5,"Enfermería","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Femenimo","Sí",18,"No",0,7,8,7,13.56875,0,0,8,8,8,14.02625,0,15.5,2.8,-4.06,"Graduado"
"Soltero","1ra fase - contingente general",5,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Desconocido","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Estudiante","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","Sí","No","No","No","Femenimo","Sí",18,"No",0,6,12,3,12,0,0,6,15,3,10.6666666666667,0,7.6,2.6,0.32,"Desertor"
"Soltero","Cambio de institución/curso",1,"Gestión","Sí","Educación básica 3er ciclo (9º/10º/11º año) o equiv.","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","No","No","Sí","No","Masculino","No",38,"No",0,5,5,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,"Desertor"
"Casado","Mayores de 23 años",1,"Servicio Social (asistencia nocturna)","No","Educación básica 3er ciclo (9º/10º/11º año) o equiv.","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Estudiante","Profesiones de las Fuerzas Armadas","No","No","Sí","No","Femenimo","No",25,"No",0,6,7,6,13.3333333333333,0,0,6,6,6,13.5,0,7.6,2.6,0.32,"Graduado"
"Soltero","2da fase - contingente general",2,"Diseño de Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores No Calificados","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","Sí","No","No","Sí","Masculino","Sí",19,"No",0,6,6,6,13.6666666666667,0,0,6,7,5,13.2,0,12.4,0.5,1.79,"Graduado"
"Soltero","1ra fase - contingente general",3,"Servicio Social","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Técnicos y Profesiones de Nivel Intermedio","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Femenimo","No",20,"No",0,6,9,5,11.8,0,0,6,7,6,11.5,0,7.6,2.6,0.32,"Graduado"
"Soltero","1ra fase - contingente general",5,"Enfermería","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores Calificados en Industria, Construcción y Artesanos","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Femenimo","Sí",18,"No",0,7,7,7,13.75,0,0,8,9,8,14.4777777777778,0,12.4,0.5,1.79,"Graduado"
"Soltero","1ra fase - contingente general",3,"Ingeniería Informática","Sí","Educación secundaria","Portugués","Educación Superior - Grado","Educación Secundaria - 12º Año o Equiv.","Técnicos y Profesiones de Nivel Intermedio","Personal Administrativo","Sí","No","No","Sí","Masculino","No",18,"No",0,5,9,4,12,0,0,5,10,2,11,0,8.9,1.4,3.51,"Matriculado"
"Soltero","1ra fase - contingente general",4,"Gestión de Publicidad y Marketing","Sí","Educación secundaria","Portugués","Educación Superior - Máster","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Especialistas en Actividades Intelectuales y Científicas","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","Sí","Femenimo","No",19,"No",0,6,7,6,14.4285714285714,0,0,6,8,6,15,2,16.2,0.3,-0.92,"Graduado"
"Soltero","2da fase - contingente general",6,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Personal Administrativo","Especialistas en Actividades Intelectuales y Científicas","Sí","No","No","Sí","Femenimo","No",19,"No",0,6,7,6,13,0,0,6,9,6,13.7142857142857,0,7.6,2.6,0.32,"Graduado"
"Soltero","1ra fase - contingente general",1,"Educación Básica","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Técnicos y Profesiones de Nivel Intermedio","Trabajadores Calificados en Industria, Construcción y Artesanos","No","No","No","Sí","Femenimo","Sí",20,"No",0,7,7,7,12.1428571428571,0,0,7,7,7,12.8571428571429,0,11.1,0.6,2.02,"Graduado"
"Soltero","Titulares de otros cursos superiores",1,"Ingeniería Informática","Sí","Educación superior - grado","Portugués","Desconocido","Desconocido","Otra Situación","Otra Situación","No","No","No","Sí","Masculino","No",26,"No",0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,"Desertor"
"Soltero","Mayores de 23 años",1,"Gestión (asistencia nocturna)","No","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Femenimo","No",25,"No",0,5,8,3,11,0,0,5,8,3,11.25,0,10.8,1.4,1.74,"Matriculado"
"Soltero","Cambio de curso",1,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación Superior - Grado","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Personal Administrativo","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","No","No","Sí","No","Masculino","No",34,"No",2,6,13,3,11.3333333333333,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,"Desertor"
"Soltero","Cambio de curso",1,"Diseño de Animación y Multimedia","Sí","Educación superior - licenciatura","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","Sí","Femenimo","No",34,"No",0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Desertor"
"Soltero","1ra fase - contingente general",1,"Diseño de Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Masculino","No",18,"No",0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Desertor"
"Soltero","1ra fase - contingente general",3,"Enfermería","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Secundaria - 12º Año o Equiv.","Trabajadores No Calificados","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Femenimo","Sí",20,"No",0,7,10,6,12.3571428571429,0,0,8,9,7,13,0,13.9,-0.3,0.79,"Graduado"
"Soltero","Cambio de institución/curso",1,"Gestión de Publicidad y Marketing","Sí","Educación básica 3er ciclo (9º/10º/11º año) o equiv.","Portugués","Educación Superior - Licenciatura","Educación Secundaria - 12º Año o Equiv.","Técnicos y Profesiones de Nivel Intermedio","Profesiones de las Fuerzas Armadas","No","No","Sí","Sí","Masculino","No",32,"No",1,6,15,2,12,0,0,6,7,0,0,0,11.1,0.6,2.02,"Desertor"
"Soltero","Cambio de curso",1,"Servicio Social","Sí","Educación secundaria","Portugués","Desconocido","Desconocido","Dato Faltante","Dato Faltante","No","No","No","Sí","Femenimo","Sí",29,"No",9,16,17,16,12.5882352941176,0,10,13,14,13,13.3571428571429,0,9.4,-0.8,-3.12,"Graduado"
"Soltero","1ra fase - contingente general",6,"Enfermería","Sí","Educación secundaria","Portugués","Educación Superior - Máster","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Especialistas en Actividades Intelectuales y Científicas","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Masculino","No",18,"No",0,7,0,0,0,0,0,8,0,0,0,0,16.2,0.3,-0.92,"Desertor"
"Soltero","1ra fase - contingente general",2,"Ingeniería Informática","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Empleados de Oficina, Secretarios en General y Operadores de Procesamiento de Datos","Trabajadores No Calificados en Agricultura, Producción Animal, Pesca y Silvicultura","Sí","No","No","Sí","Masculino","No",20,"No",0,5,7,5,10.8,0,0,5,9,3,12,0,8.9,1.4,3.51,"Matriculado"
"Soltero","2da fase - contingente general",1,"Gestión de Publicidad y Marketing","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","No","Masculino","No",20,"No",0,6,6,6,11.5,0,0,6,9,2,13,0,10.8,1.4,1.74,"Desertor"
"Soltero","3ra fase - contingente general",2,"Gestión de Publicidad y Marketing","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Personal Administrativo","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","Sí","No","No","Sí","Masculino","No",19,"No",0,6,6,6,14.1666666666667,0,0,6,6,6,14,0,13.9,-0.3,0.79,"Graduado"
"Soltero","2da fase - contingente general",1,"Gestión","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","Sí","Masculino","No",19,"No",0,5,10,2,10.5,0,0,5,5,4,11.75,0,12.4,0.5,1.79,"Matriculado"
"Casado","Cambio de curso",1,"Gestión (asistencia nocturna)","No","Educación superior - grado","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Femenimo","No",41,"No",5,10,11,10,14.3,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,"Graduado"
"Soltero","1ra fase - contingente general",4,"Diseño de Animación y Multimedia","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Personal Administrativo","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","Sí","No","Masculino","No",19,"No",0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Desertor"
"Soltero","2da fase - contingente general",1,"Turismo","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Técnicos y Profesiones de Nivel Intermedio","Profesiones de las Fuerzas Armadas","No","No","No","Sí","Femenimo","No",20,"No",0,6,8,5,10.8,0,0,6,9,4,11.5,0,9.4,-0.8,-3.12,"Graduado"
"Soltero","Mayores de 23 años",1,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación Superior - Máster","Educación Secundaria - 12º Año o Equiv.","Especialistas en Actividades Intelectuales y Científicas","Trabajadores No Calificados","No","No","No","No","Femenimo","No",26,"No",0,6,8,6,15.4285714285714,0,0,6,7,5,14.5,0,11.1,0.6,2.02,"Matriculado"
"Soltero","1ra fase - contingente general",1,"Enfermería","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","Sí","Femenimo","Sí",20,"No",0,8,8,7,15.7985714285714,0,0,8,8,7,15.7985714285714,0,10.8,1.4,1.74,"Graduado"
"Soltero","2da fase - contingente general",5,"Ingeniería Informática","Sí","Educación secundaria","Italiano","Educación Superior - Máster","Otro - 11º Año","Especialistas en Actividades Intelectuales y Científicas","Trabajadores No Calificados","Sí","No","No","Sí","Masculino","No",20,"Sí",0,5,5,5,14.8,0,0,5,5,5,17.6,0,8.9,1.4,3.51,"Graduado"
"Soltero","2da fase - contingente general",3,"Turismo","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","Sí","No","No","Sí","Femenimo","Sí",20,"No",0,6,11,4,11.5,0,0,6,12,3,11,0,7.6,2.6,0.32,"Matriculado"
"Soltero","Titulares de otros cursos superiores",1,"Servicio Social (asistencia nocturna)","No","Educación superior - máster","Portugués","Educación Superior - Licenciatura","Educación Superior - Grado","Especialistas en Actividades Intelectuales y Científicas","Especialistas en Actividades Intelectuales y Científicas","No","No","No","Sí","Femenimo","No",18,"No",10,16,24,13,13.8461538461538,0,7,11,15,9,12.5555555555556,0,15.5,2.8,-4.06,"Desertor"
"Divorciado","Mayores de 23 años",1,"Turismo","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","No","No","No","Sí","Femenimo","Sí",36,"No",0,6,10,6,11,0,0,6,14,3,11.3333333333333,0,10.8,1.4,1.74,"Graduado"
