"Country","Year","Status","Life_expectancy","Adult_mortality","Infant_deaths","Alcohol_consumption","Percentage_expenditure","Hepatitis_B","Measles","BMI","Under_five_deaths","Polio","Total_expenditure","Diphtheria","Incidents_HIV","GDP_per_capita","Population","Thinness_ten_nineteen_years","Thinness_five_nine_years","Income_composition","Schooling"
"Tajikistan",2008,"Developing",66.7,175,10,0.35,4.402181,85,0,33.8,12,87,5.52,88,0.3,79.359448,786668.49,3.3,3.8,0.602,11.2
"Tajikistan",2009,"Developing",66.9,175,11,0.16,36.298954,93,0,36,11,94,5.89,92,0.2,639.634955,7264148.7,3.8,3.4,0.606,11
"Tajikistan",2010,"Developing",67.2,173,10,0.26,44.647164,92,0,38.2,12,96,6.4,92,0.2,648.14672,803720.94,4,4.1,0.607,11.1
"Tajikistan",2011,"Developing",68.9,168,11,0.41,54.147495,96,1,40.3,12,97,6,96,0.2,808.142619,7547948.91,4,3.5,0.604,11.2
"Tajikistan",2012,"Developing",69.1,166,10,0.06,69.263765,94,18,38,12,96,6.42,93,0.2,979.103519,882193.85,4,3.9,0.601,11.3
"Tajikistan",2013,"Developing",69.4,164,10,0.02,0.953679,96,1,39.3,10,98,6.78,95,0.2,15.874405,796252.23,3.7,3.5,0.623,11.4
"Tajikistan",2014,"Developing",69.8,160,10,0.19,7.790472,97,0,40.3,10,93,6.8,97,0.2,110.350083,8591237.45,3.6,3.4,0.652,11.2
"Tajikistan",2015,"Developing",68.6,164,9,NA,0,95,3,5.8,10,97,NA,95,0.2,907.821772,8874480.4,3.8,4.1,0.616,11
"Thailand",2000,"Developing",71.6,193,19,5.84,0.291086,96,4531,18.7,20,99,3.67,97,0.8,28.582171,6354949.98,9.6,9.4,0.649,10.9
"Thailand",2001,"Developing",71.3,185,18,6.16,184.495539,96,7076,21.5,20,95,3.45,96,0.9,2031.76332,60798959.47,9.2,9.7,0.643,11.6
"Thailand",2002,"Developing",71.6,192,17,5.94,28.550274,94,10366,2.8,20,95,3.66,96,0.7,307.68346,5853309.81,9.4,9.2,0.664,11.5
"Thailand",2003,"Developing",72,183,14,6.39,279.826302,99,4717,4.1,20,98,3.66,98,0.6,2358.137549,65418640.81,8.9,9,0.655,12
"Thailand",2004,"Developing",71.8,187,14,6,277.284471,96,4049,21.9,17,97,3.74,98,0.5,2626.768112,626356.18,8.7,9.3,0.668,12.1
"Thailand",2005,"Developing",72.3,176,13,5.91,293.999677,97,3479,22.2,15,99,3.5,99,0.5,3084.871664,5906737.73,8.5,9.5,0.682,12
"Thailand",2006,"Developing",72.8,169,14,6.07,411.517425,99,3851,23.2,15,97,3.48,96,0.5,3537.570511,59164376.57,8.5,8.7,0.699,12.4
"Thailand",2007,"Developing",73,155,12,6.22,508.34516,97,3988,24,13,97,3.42,99,0.4,4158.225036,63364743.29,8.4,8.2,0.698,12.2
"Thailand",2008,"Developing",74.2,171,10,5.94,564.230659,98,7559,24.4,13,99,4.03,99,0.3,4477.83522,6723821.93,8.2,8.5,0.701,12.7
"Thailand",2009,"Developing",72.9,14,10,5.75,546.27282,99,5889,27.5,12,99,3.95,99,0.3,4068.830686,62977517.89,8.3,8.6,0.696,13.4
"Thailand",2010,"Developing",74.4,154,11,5.63,78.480711,97,2624,28.2,12,99,3.99,98,0.2,559.746782,667428.29,8,8.2,0.691,13.1
"Thailand",2011,"Developing",74.2,148,10,6.2,792.940402,97,3025,30.5,11,99,3.94,98,0.2,5402.669857,691210.37,7.8,8.3,0.722,13.2
"Thailand",2012,"Developing",74.3,152,9,6.46,842.057019,97,5041,4.2,11,99,4.18,99,0.1,5814.967633,66378002.56,7.7,7.8,0.723,13.5
"Thailand",2013,"Developing",74.9,159,9,6.22,724.013395,99,2769,31.7,10,97,4.11,99,0.1,6519.134122,6390499.51,7.8,7.8,0.746,13.6
"Thailand",2014,"Developing",74.9,152,8,6.38,800.650456,99,0,30.2,10,99,3.97,98,0.1,5804.325205,66159751.21,8,7.8,0.736,13.7
"Thailand",2015,"Developing",74.8,149,9,NA,0,99,148,34.2,9,98,NA,99,0.1,6146.602434,687588.46,8.2,7.4,0.753,13.8
"The former Yugoslav republic of Macedonia",2000,"Developing",72.4,124,0,2.88,0,NA,34,53,0,96,8.6,94,0.1,NA,NA,2.7,2.5,0,11.7
"The former Yugoslav republic of Macedonia",2001,"Developing",73.1,130,0,3.02,0,NA,25,54.2,0,92,8.23,90,0.1,NA,NA,2.6,3,0,11.9
"The former Yugoslav republic of Macedonia",2002,"Developing",73.5,131,0,2.83,0,NA,18,52.6,0,98,9.17,95,0.1,NA,NA,2.7,2.5,0,11.6
"The former Yugoslav republic of Macedonia",2003,"Developing",74.1,134,0,2.53,0,NA,16,54.2,0,99,9.15,96,0.1,NA,NA,2.5,2.6,0,11.9
"The former Yugoslav republic of Macedonia",2004,"Developing",73.3,21,0,2.41,0,NA,9,55.3,0,94,8.57,96,0.1,NA,NA,2.5,2.5,0,11.9
"The former Yugoslav republic of Macedonia",2005,"Developing",73.9,16,0,1.69,0,55,5,53.5,0,99,7.82,98,0.1,NA,NA,2.6,3,0,12
"The former Yugoslav republic of Macedonia",2006,"Developing",73.1,120,0,1.82,0,89,3,54.4,0,89,7.77,92,0.1,NA,NA,2.8,2.7,0.703,12
"The former Yugoslav republic of Macedonia",2007,"Developing",74.2,1,0,1.72,0,95,1,55.8,0,94,6.72,95,0.1,NA,NA,1.9,2.8,0.7,12.4
"The former Yugoslav republic of Macedonia",2008,"Developing",74.7,105,0,1.63,0,97,25,55.7,0,95,7.06,96,0.1,NA,NA,2.2,2.5,0.711,12.2
"The former Yugoslav republic of Macedonia",2009,"Developing",75,100,0,2.07,0,95,5,55.2,0,96,6.79,96,0.1,NA,NA,2,2.4,0.741,13
"The former Yugoslav republic of Macedonia",2010,"Developing",74,16,0,1.61,0,8,203,57.6,0,95,6.83,97,0.1,NA,NA,2.5,2.5,0.739,13.3
"The former Yugoslav republic of Macedonia",2011,"Developing",74.8,19,0,1.48,0,96,726,57.5,0,95,6.35,95,0.1,NA,NA,2.1,2.5,0.726,13.3
"The former Yugoslav republic of Macedonia",2012,"Developing",74.5,14,0,1.01,0,98,8,57.9,0,97,6.74,95,0.1,NA,NA,2.4,2.3,0.75,12.9
"The former Yugoslav republic of Macedonia",2013,"Developing",75,13,0,0.75,0,98,4,60,0,98,6.52,99,0.1,NA,NA,1.9,2,0.74,12.8
"The former Yugoslav republic of Macedonia",2014,"Developing",75.5,13,0,1.11,0,96,117,61,0,97,6.63,97,0.1,NA,NA,2.2,2.6,0.747,12.7
"The former Yugoslav republic of Macedonia",2015,"Developing",74.8,18,0,NA,0,94,1,6.1,0,91,NA,90,0.1,NA,NA,2,2.2,0.719,13.1
"Timor-Leste",2000,"Developing",58.6,271,3,0.47,48.405293,NA,0,10.9,4,NA,3.38,NA,0.1,427.427158,91188.4,11.8,12.2,0.007,0
"Timor-Leste",2001,"Developing",59.7,264,3,0.57,6.382369,NA,0,12.1,4,NA,3.76,NA,0.1,57.029348,1006102.14,12.1,12.7,0.464,9.9
"Timor-Leste",2002,"Developing",62.1,256,3,0.41,6.032009,NA,0,11.4,4,36,4.09,52,0.1,45.223305,917648.75,12.1,12.1,0.46,10.3
"Timor-Leste",2003,"Developing",59.9,25,3,0.55,47.592479,NA,93,12.2,4,55,2.41,57,0.1,485.059795,91310.95,12.3,12.2,0.487,10
"Timor-Leste",2004,"Developing",62.5,222,3,0.53,9.284357,NA,40,11.9,3,57,1.4,58,0.1,447.601568,1105872.94,12,12.3,0.491,10.5
"Timor-Leste",2005,"Developing",63.9,27,3,0.51,6.981222,NA,189,12.6,3,57,1.69,55,0.1,460.777234,126886.05,11.9,11.9,0.484,10.4
"Timor-Leste",2006,"Developing",65.1,184,2,0.12,26.610206,NA,83,14.1,3,60,0.57,64,0.1,421.423775,157245.79,11.8,12,0.52,10.6
"Timor-Leste",2007,"Developing",66.3,167,2,0.01,12.184148,NA,0,14.6,3,7,0.43,6,0.1,472.045406,171608.18,11.8,12.1,0.543,11.2
"Timor-Leste",2008,"Developing",66.1,170,2,0.06,35.798599,77,0,13.5,3,80,0.73,79,0.1,653.143669,17940.82,11.3,11.6,0.579,12
"Timor-Leste",2009,"Developing",66.9,163,2,0.04,33.259586,73,10,16,3,77,1.38,71,0.1,750.649505,18891.22,11.7,11.3,0.594,12.3
"Timor-Leste",2010,"Developing",66.9,157,2,0.09,39.088887,73,48,16.5,3,71,0.94,72,0.1,773.866374,122727.37,11.3,11.6,0.602,12.2
"Timor-Leste",2011,"Developing",67.6,170,2,0.6,2.541086,68,731,16.5,3,66,0.79,67,0.1,120.237344,1107898.57,11.3,11.2,0.596,12.5
"Timor-Leste",2012,"Developing",67.4,155,2,0.13,31.556298,83,15,15.4,2,83,1.21,81,0.1,1004.581314,107932.93,11.1,11.3,0.618,12.6
"Timor-Leste",2013,"Developing",68.6,158,2,0.01,3.506912,85,4,17.6,2,81,1.42,82,0.1,124.788121,1152034.66,11,11.2,0.624,12.6
"Timor-Leste",2014,"Developing",67.7,165,2,0.07,27.204878,77,49,18.1,2,77,1.49,78,0.1,1111.266206,1303406.94,2.1,11.4,0.62,12.8
"Timor-Leste",2015,"Developing",68.6,151,2,NA,0,80,44,18.4,2,74,NA,76,0.1,1170.201929,117391.37,1.7,11.5,0.6,12.5
"Togo",2000,"Developing",55.3,337,13,0.72,2.12078,NA,3546,16.5,23,62,4.19,63,5.2,28.162031,512833.15,9.4,9,0.428,9.4
"Togo",2001,"Developing",54.6,343,14,1.2,2.050039,NA,1797,18.3,23,51,4.39,6,5.4,27.512283,514288.49,9.1,9.5,0.434,9.2
"Togo",2002,"Developing",55,352,14,1.09,1.893446,NA,392,17.8,23,58,4.6,57,5.7,28.441915,4670271.7,9.1,8.9,0.421,9.9
"Togo",2003,"Developing",54.3,362,15,1.06,3.027454,NA,290,17.9,23,72,4.83,71,5.4,32.501045,574467.51,8.8,9.1,0.422,10
"Togo",2004,"Developing",55.5,355,15,1.32,3.950636,NA,60,18.4,21,71,5.6,70,4.7,358.517821,5741074.19,8.7,8.3,0.418,10.1
"Togo",2005,"Developing",55.1,356,15,1.46,37.358889,NA,36,18.1,21,7,5.3,82,5,365.624356,6194550.93,8.6,7.9,0.431,10.2
"Togo",2006,"Developing",55.1,335,15,1.34,5.826468,NA,27,20.6,23,87,5.51,82,4.9,389.036967,5561438.05,8.3,7.7,0.45,10.3
"Togo",2007,"Developing",55.6,344,14,1.08,0.664306,NA,9,18.2,24,71,5.57,83,5.1,39.680882,5888213.95,8.2,7.7,0.447,10.4
"Togo",2008,"Developing",55.4,350,13,1.36,73.549226,25,190,2.7,20,7,5.78,82,5.1,503.527285,6226683.6,7.4,7.3,0.442,10.3
"Togo",2009,"Developing",56.4,323,14,1.28,82.680954,78,434,1,22,78,6.77,77,4.5,538.282454,584830.25,7.6,7.2,0.452,10.5
"Togo",2010,"Developing",57.3,333,14,1.09,42.630341,81,121,22.7,20,80,5.31,82,3.7,486.447635,682051.29,7.1,6.9,0.443,10.9
"Togo",2011,"Developing",58,32,14,1.58,41.868086,84,184,21.4,21,84,5.24,87,2.5,560.436476,6700150.66,7.1,6.8,0.451,11.5
"Togo",2012,"Developing",59.3,301,14,0.18,44.484946,82,229,22,21,85,4.99,85,1.9,591.112538,6986018.35,6.9,6.7,0.479,12
"Togo",2013,"Developing",58.5,273,15,0.31,48.289696,83,584,22,18,86,5.26,82,1.5,599.458579,729633.81,6.9,6.6,0.474,11.9
"Togo",2014,"Developing",59.9,274,14,0.01,4.600696,89,554,24.8,21,85,5.31,86,1.1,61.136306,6833862.52,6.7,6.5,0.485,12.2
"Togo",2015,"Developing",59.6,283,13,NA,0,90,22,23.1,20,88,NA,87,1,520.413919,822739.24,6.4,5.9,0.496,11.9
"Tonga",2000,"Developing",71.4,157,0,1.43,40.200124,93,0,64.2,0,92,4.75,90,0.1,260.444747,9010.44,0.2,0.2,0.679,13.6
"Tonga",2001,"Developing",71,157,0,1.98,326.191735,92,4,65.3,0,91,5.55,88,0.1,2092.179831,97200.03,0.2,0.4,0.664,13
"Tonga",2002,"Developing",71.5,158,0,1.74,318.031642,88,0,68.2,0,85,5.48,83,0.1,1803.32531,94764.29,0.1,0.1,0.671,13.5
"Tonga",2003,"Developing",72.6,148,0,1.99,44.61204,86,0,67.7,0,91,5.93,8,0.1,231.693128,89489.71,0.1,0.1,0.667,13.7
"Tonga",2004,"Developing",72.1,152,0,1.34,433.555114,8,0,68.3,0,90,4.75,9,0.1,2169.611064,142.91,0.1,0.1,0.704,14.6
"Tonga",2005,"Developing",71.9,25,0,1.77,711.360247,87,0,71.2,0,7,6.26,90,0.1,2639.838925,1131.67,0.5,0.1,0.703,14.6
"Tonga",2006,"Developing",71.9,146,0,1.59,512.252927,88,0,6.3,0,90,5.75,90,0.1,2793.253352,11383.59,0.3,0.5,0.696,14.7
"Tonga",2007,"Developing",72.2,158,0,2.14,527.337544,86,0,7.8,0,87,5.82,88,0.1,3047.559276,13534.48,0.1,0.6,0.713,14.4
"Tonga",2008,"Developing",72.8,141,0,1.16,631.842575,82,0,71.3,0,88,5.29,84,0.1,3197.556138,121.86,0.2,0.1,0.693,14.5
"Tonga",2009,"Developing",73,149,0,0.95,4.467061,84,0,73.4,0,85,4.87,85,0.1,38.339879,1288.61,0.3,0.2,0.685,14.3
"Tonga",2010,"Developing",72.5,137,0,1.14,470.634382,83,0,74,0,83,4.6,81,0.1,3544.271642,13419.42,0.1,0.1,0.68,14.2
"Tonga",2011,"Developing",73.2,16,0,0.91,7.477834,83,0,72.4,0,86,4.73,81,0.1,429.275708,13060.73,0.1,0.1,0.729,14.4
"Tonga",2012,"Developing",72.7,145,0,0.01,63.772928,76,0,74.2,0,78,4.48,75,0.1,444.299484,15794.25,0.1,0.6,0.726,14
"Tonga",2013,"Developing",72.7,138,0,0.01,592.896096,82,0,74.9,0,82,5.08,83,0.1,4108.104609,16314.5,0.2,0.1,0.725,14.4
"Tonga",2014,"Developing",74.4,142,0,0.29,544.569512,9,0,75.4,0,83,5.29,7,0.1,4234.133009,16703.27,0.1,0.1,0.699,14.5
"Tonga",2015,"Developing",73.2,136,0,NA,0,77,0,76.5,0,8,NA,77,0.1,488.258963,16728.07,0.1,0.1,0.707,14.3
"Trinidad and Tobago",2000,"Developing",69.3,186,0,5.1,44.971091,NA,0,33.4,1,9,4.11,11,0.9,651.800586,1268689.78,6.7,7.2,0.722,11.5
"Trinidad and Tobago",2001,"Developing",69.6,189,0,4.32,543.113503,NA,0,35,1,92,4.5,91,1.2,7354.611949,130807.83,6.4,7,0.708,11.7
"Trinidad and Tobago",2002,"Developing",69.7,195,0,5.12,78.401596,5,0,36.6,1,99,5.06,97,2.1,762.303784,1253429.41,6.8,7.4,0.703,11.6
"Trinidad and Tobago",2003,"Developing",68.2,197,0,5.28,76.546317,76,0,37.1,1,90,5.38,89,0.5,942.35268,129904.75,6.2,7.2,0.731,12.2
"Trinidad and Tobago",2004,"Developing",69.6,14,0,5.64,12.89552,95,0,35.7,0,94,5.41,96,1,139.571579,136087.2,6,7.3,0.738,12.2
"Trinidad and Tobago",2005,"Developing",69.1,192,0,6.22,1163.825116,97,0,37.9,0,95,5.27,95,0.5,12222.143695,1186813.36,6.1,6.7,0.754,12.6
"Trinidad and Tobago",2006,"Developing",69.1,188,0,6.57,99.500355,89,0,37.2,0,89,4.35,91,0.6,1521.753034,116771.37,6.3,6.1,0.759,12.1
"Trinidad and Tobago",2007,"Developing",69.9,188,0,6.1,128.476682,89,0,40,0,10,4.96,88,0.7,1657.489523,14603.22,6,6.5,0.771,12.5
"Trinidad and Tobago",2008,"Developing",70.5,185,0,6.25,1766.191941,10,0,3.7,0,90,4.36,9,0.3,21477.399806,1307401.6,5.9,6.2,0.764,12.3
"Trinidad and Tobago",2009,"Developing",71.8,181,0,6.79,135.14436,7,0,42.7,0,10,6.44,9,0.2,1482.231691,1188576.15,6,6.5,0.787,12.4
"Trinidad and Tobago",2010,"Developing",74.3,171,0,6.62,1417.398931,11,0,43.6,0,90,5.25,9,0.4,16098.005032,12009.87,5.9,6.1,0.768,12.5
"Trinidad and Tobago",2011,"Developing",76.3,173,0,6.22,150.876543,9,0,43.1,0,91,5.65,6,0.4,1887.930228,1254560.39,5.8,6.6,0.779,12.5
"Trinidad and Tobago",2012,"Developing",78,173,0,6.83,1249.566659,91,0,44,0,91,5.84,90,0.4,19191.95759,1314560.85,5.9,6,0.773,12.4
"Trinidad and Tobago",2013,"Developing",70.8,167,0,6.36,171.633014,92,0,45.4,0,95,6.2,91,0.3,2061.693371,1269082.52,5.8,5.9,0.774,12.6
"Trinidad and Tobago",2014,"Developing",70.2,181,0,7,1573.219011,91,0,46.9,0,95,6.07,93,0.3,19446.664928,1447853.76,5.8,5.7,0.763,12.5
"Trinidad and Tobago",2015,"Developing",71.5,12,0,NA,0,8,0,47.2,0,88,NA,95,0.3,16074.046496,12979.82,5.5,5.6,0.768,12.5
"Tunisia",2000,"Developing",72.5,124,4,1.31,263.551095,93,49,50,5,98,5.34,98,0.1,2347.160649,8979610.79,6.6,6.6,0.656,12.6
"Tunisia",2001,"Developing",73.3,19,4,1.21,240.235439,95,217,49.8,5,96,5.49,99,0.1,2140.039245,924210.08,6.4,6.5,0.645,13.4
"Tunisia",2002,"Developing",73,21,4,0.91,258.953684,94,102,48.6,5,96,5.16,97,0.1,2553.303559,9049522.35,6.6,6.4,0.656,13.5
"Tunisia",2003,"Developing",74.1,12,3,1.55,300.98801,93,23,6,4,96,5.38,96,0.1,2999.16503,9614758.89,6.4,6.6,0.652,13.6
"Tunisia",2004,"Developing",74.1,13,3,1.37,402.775513,97,1,52.2,4,96,5.53,97,0.1,3345.826354,11570.24,6.7,6.7,0.668,13.8
"Tunisia",2005,"Developing",74.3,6,3,1.34,370.014045,95,14,52.6,4,98,5.76,98,0.1,3115.478214,99188.98,6.6,6,0.68,13.9
"Tunisia",2006,"Developing",74.9,3,3,1.51,405.676272,99,3,53.5,4,99,5.44,98,0.1,3368.68032,1319589.52,5.9,5.8,0.711,14.3
"Tunisia",2007,"Developing",74.4,14,3,1.06,455.655021,97,4,52.6,4,97,5.69,96,0.1,3902.478195,122237.84,6.1,6.1,0.707,14.4
"Tunisia",2008,"Developing",74.5,3,3,1.61,54.073999,98,2,54,3,99,5.46,99,0.1,443.232593,133540.42,6.1,6.2,0.694,14.4
"Tunisia",2009,"Developing",74.4,11,3,1.62,616.497725,99,1,56.7,3,99,6.08,99,0.1,4168.926802,1488933.73,6.5,6.3,0.723,14.6
"Tunisia",2010,"Developing",74.4,19,3,1.3,69.453187,98,1,56.7,3,96,6.82,96,0.1,401.884807,1762861.66,6.4,6.4,0.71,14.6
"Tunisia",2011,"Developing",75.3,17,3,1.06,618.496179,99,11,57,3,97,7.28,98,0.1,4104.640563,1844781.2,6.3,6.3,0.72,14.2
"Tunisia",2012,"Developing",75.2,15,3,1.34,576.924393,96,50,58.2,3,95,7,96,0.1,4006.248434,1932114.92,6.3,6.5,0.717,14.7
"Tunisia",2013,"Developing",75.1,4,3,1.43,599.989495,99,15,60,3,97,7.65,97,0.1,4661.662113,1122561.48,6.2,6.4,0.713,14.8
"Tunisia",2014,"Developing",75,17,3,1.49,550.63623,96,15,5.5,3,99,6.84,99,0.1,3957.820599,1163451.33,6.2,6.5,0.736,14.8
"Tunisia",2015,"Developing",75.7,6,3,NA,0,94,16,59.9,3,97,NA,98,0.1,3791.384798,11334061.69,6.5,6.7,0.727,14.5
"Turkey",2000,"Developing",73.4,137,43,1.9,414.252402,71,17194,52.9,53,88,4.95,85,0.1,4621.403242,6144923.66,5.4,5.5,0.652,10.5
"Turkey",2001,"Developing",77.2,14,40,1.46,259.329029,77,30961,53.5,53,89,5.21,88,0.1,3041.398212,63237443.27,5,5.1,0.647,11
"Turkey",2002,"Developing",71.2,154,34,1.89,38.222285,70,8798,54.5,46,79,5.36,77,0.1,390.918641,5439282.81,5.3,5.2,0.64,11.7
"Turkey",2003,"Developing",71.6,134,34,1.38,475.739747,68,6194,55.5,41,70,5.42,68,0.1,4753.580024,690699.1,5.4,4.8,0.672,11.6
"Turkey",2004,"Developing",72.7,130,35,1.01,1.150249,79,8936,56.7,40,85,5.42,84,0.1,65.713896,652843.15,4.9,5,0.66,12.3
"Turkey",2005,"Developing",73.2,120,29,0.57,807.771105,84,5672,60,35,10,5.37,8,0.1,7954.209159,714411.31,5.3,5.1,0.672,12
"Turkey",2006,"Developing",72.8,131,29,1.11,102.946342,83,35,58.2,32,9,5.97,10,0.1,855.489153,6996331.7,5.1,4.6,0.695,12.2
"Turkey",2007,"Developing",73.3,122,27,1.21,116.500977,97,3,58.1,35,96,6.29,95,0.1,1063.760045,66011988.63,5.5,5.2,0.697,12.2
"Turkey",2008,"Developing",73.7,140,25,1.62,23.426933,94,0,7.2,30,96,6.73,98,0.1,203.726393,75457.74,4.7,4.7,0.712,12.4
"Turkey",2009,"Developing",73.8,124,23,1.59,111.224388,94,4,61.4,26,95,6.93,94,0.1,972.773072,73248887.93,4.4,4.9,0.705,12.5
"Turkey",2010,"Developing",73.7,103,20,1.4,32.127087,98,7,63,23,97,5.55,99,0.1,1493.538611,71133671.4,4.9,4.9,0.715,13.1
"Turkey",2011,"Developing",74.6,111,22,1.72,1227.233248,97,112,61.6,24,97,5.32,97,0.1,10920.333138,7416592.14,4.8,4.6,0.759,13.7
"Turkey",2012,"Developing",74.6,110,17,1.6,20.756396,99,350,61.9,19,96,5.33,99,0.1,1115.028781,74432265.8,4.7,5.1,0.746,14.1
"Turkey",2013,"Developing",74.5,13,16,1.81,178.360063,97,6765,64.4,21,97,5.26,97,0.1,13112.303391,77964788.49,5,5,0.762,14.5
"Turkey",2014,"Developing",75.2,24,15,1.33,193.759841,96,582,66.3,20,97,5.45,95,0.1,11544.349859,751844.03,4.6,4.1,0.757,14.5
"Turkey",2015,"Developing",76,15,15,NA,0,98,366,66.8,18,97,NA,97,0.1,1846.186023,76851999.97,5,4.5,0.775,14.4
"Turkmenistan",2000,"Developing",64.1,235,7,2.44,89.449053,NA,106,38.3,9,99,3.92,98,0.1,646.616544,4449868.65,3.2,3.7,0,0
"Turkmenistan",2001,"Developing",64.5,218,8,2.27,109.07064,NA,9,38,9,96,4.12,94,0.1,727.052526,45965.52,3.7,3.4,0,10.1
"Turkmenistan",2002,"Developing",63.9,225,7,2.35,133.78577,98,10,36.1,8,99,3.12,98,0.1,987.393115,4732.76,3.3,3.7,0.006,10.2
"Turkmenistan",2003,"Developing",63.2,239,7,2.95,189.581297,97,1,39.3,8,66,3.75,82,0.1,1290.678526,4615136.73,3.6,3.5,0.006,10.1
"Turkmenistan",2004,"Developing",63.7,232,6,2.85,189.654925,97,1,4.6,9,97,4.12,95,0.1,1325.255337,486064.71,3.1,3.2,0,10.3
"Turkmenistan",2005,"Developing",63.4,259,6,3,2.187947,99,0,6.2,8,99,3.43,99,0.1,177.888546,4665996.16,3.4,3.6,0,10.3
"Turkmenistan",2006,"Developing",62.8,236,6,2.48,28.654761,98,47,42.2,8,97,2.95,98,0.1,1992.602795,53235.18,3.2,2.9,0.012,10.4
"Turkmenistan",2007,"Developing",63.9,239,6,2.56,0.345328,96,60,40.8,9,96,2.17,96,0.1,26.107967,508989.59,3.3,3.4,0.006,10.4
"Turkmenistan",2008,"Developing",64.4,228,6,2.46,35.221154,95,0,43.5,9,95,1.92,99,0.1,384.700364,5031531.12,3.2,3.3,0.001,10.6
"Turkmenistan",2009,"Developing",65.1,224,7,2.1,36.189685,98,0,42.7,8,98,1.89,99,0.1,466.024391,6378.82,3.3,3.1,0,10.5
"Turkmenistan",2010,"Developing",66.4,218,7,2.6,417.262562,96,0,43.4,7,94,2.14,97,0.1,4676.863691,54707.94,3.1,3.1,0.008,10.1
"Turkmenistan",2011,"Developing",65.6,213,7,2.44,510.65624,97,0,43.4,8,96,1.98,96,0.1,5703.141932,503929.72,3.8,3.6,0.65,10.7
"Turkmenistan",2012,"Developing",65.4,23,7,2.85,548.131526,98,0,45.5,8,98,1.97,97,0.1,6731.988056,5055090.35,3.2,3.2,0.671,10.8
"Turkmenistan",2013,"Developing",65.1,220,6,3.01,64.021551,98,0,45.6,8,99,2.04,98,0.1,754.00365,5988541.39,3.1,3.4,0.684,10.9
"Turkmenistan",2014,"Developing",65.8,213,7,3.15,668.976975,98,0,46,8,97,2.82,97,0.1,7028.822041,5273704.67,3.1,3.1,0.707,10.5
"Turkmenistan",2015,"Developing",66.4,215,6,NA,0,99,0,49.4,7,98,NA,99,0.1,6429.192983,5498422.11,3.5,3.4,0.692,10.5
"Tuvalu",2013,"Developing",NA,NA,0,0.01,82.791661,9,0,78.3,0,6,16.49,9,0.1,3880.80449,1840.04,0.2,0.1,NA,0
"Ukraine",2000,"Developing",67.2,259,6,4.52,7.693056,2,841,55.6,8,99,5.44,99,0.7,625.414805,52221922.34,2.5,3.3,0.661,13.2
"Ukraine",2001,"Developing",68,256,6,4.15,8.377433,5,17788,54.7,7,97,5.57,99,0.8,75.602967,47108212.03,3.1,3.3,0.656,12.9
"Ukraine",2002,"Developing",66.5,244,6,4.94,109.31613,50,7355,57.3,7,99,6.28,99,0.8,871.537607,48186.26,2.9,3.1,0.672,13.7
"Ukraine",2003,"Developing",68.6,250,6,6.21,22.535164,78,406,56.5,6,99,6.99,95,0.9,144.284437,5247160.22,2.8,3,0.69,14.2
"Ukraine",2004,"Developing",67.7,266,5,6.83,179.767419,96,159,56.8,6,98,6.65,98,0.9,1326.690993,454665.24,3.3,2.6,0.706,14.4
"Ukraine",2005,"Developing",66.6,283,5,7.36,205.788627,96,2296,58,6,94,6.63,95,0.9,1739.667612,499592.93,2.5,3,0.709,14.6
"Ukraine",2006,"Developing",67.4,259,5,7.92,27.676771,96,40525,56.1,7,98,6.44,99,0.8,236.055484,4464377.62,2.1,2.9,0.706,14.5
"Ukraine",2007,"Developing",66.8,276,5,8.89,46.039723,93,1046,59,7,99,6.54,97,0.7,353.711624,430038.14,2.5,2.3,0.729,14.7
"Ukraine",2008,"Developing",67.1,271,5,9.32,445.762159,82,50,57.2,6,90,6.65,8,0.4,3758.573933,436971.98,2.4,2.8,0.734,14.6
"Ukraine",2009,"Developing",68.9,245,5,8.33,336.83437,64,0,57.4,6,73,7.83,72,0.3,2716.586474,47212.52,2.4,2.7,0.747,14.8
"Ukraine",2010,"Developing",69.1,204,5,8.41,398.81773,47,38,59,6,56,7.85,52,0.2,2919.133267,43114.72,2.2,3.2,0.736,15
"Ukraine",2011,"Developing",75.1,8,5,8.46,416.156095,20,1367,58.7,5,52,7.01,6,0.2,3594.543484,45635.01,2.7,2.6,0.721,14.6
"Ukraine",2012,"Developing",77.3,22,5,8.29,466.742086,45,13517,59.6,5,72,7.49,75,0.2,3909.533417,483714.79,2.3,2.3,0.748,14.9
"Ukraine",2013,"Developing",71,205,4,8.5,55.154077,46,0,6.2,5,72,7.67,74,0.2,441.876367,451897.65,2.2,2.6,0.716,15.1
"Ukraine",2014,"Developing",77,32,4,7.95,6.23602,23,0,6.6,4,43,7.01,23,0.2,323.647072,42199365.78,2.4,2.3,0.741,15.1
"Ukraine",2015,"Developing",71,197,4,NA,0,22,113,60.2,5,50,NA,22,0.2,2325.328435,4604457.89,2.2,2.6,0.749,15.4
"United Arab Emirates",2000,"Developing",74.5,13,1,1.47,258.622294,92,63,56.7,1,95,2.39,93,0.1,3340.040033,NA,5.3,4.6,0.791,11.7
"United Arab Emirates",2001,"Developing",73.9,15,1,1.53,245.746372,94,30,55,1,95,2.38,94,0.1,3093.201602,NA,5.3,5.5,0.78,11.9
